"weight","length","width","height","volume","material_plastic","material_metal","material_wood","material_fabric","material_glass","category_electronics","category_furniture","category_kitchen","category_sports","category_toys","category_home","brand_premium","brand_midrange","brand_budget","product_age_months","is_new_release","is_discontinued","competitor_avg_price","market_demand_index","seasonal_factor","warranty_months","customer_rating","num_reviews","return_rate","free_shipping","shipping_weight_kg","fulfillment_days","stock_quantity","restock_frequency_days","featured_product","sale_active","discount_percentage","num_components","assembly_required","num_accessories","noise_1","noise_2","noise_3","noise_4","noise_5","price"
427.788540290267,23.3116725900964,16.2583550533535,15.158222021763,5745.10938928344,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,0,0,96.6669544831316,76.1505041518024,0.979434562839377,0,3.61567823041696,45,0.0971431675646454,1,0.427788540290267,7,118,60,0,1,0.261847656802274,5,0,2,-0.425952854277236,-0.435459670064438,0.768223065004834,0.00706860098152268,0.313675522127552,370.27
651.632647139903,18.869598062842,14.5741514900961,19.4572530969273,5350.90766754408,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,69.1167470628636,96.5232123281275,1.29427138994292,6,4.60544325353112,56,0.0525620373012498,0,0.651632647139903,9,98,7,0,0,0.270317343156785,11,0,2,-1.09977201174279,-0.370375960784786,0.0328756826369475,1.20866497112549,-1.12864786561888,353.28
354.659034584685,26.5719481063305,33.5712181706435,17.083820352764,15239.667509883,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,26.7653223026637,91.9250418424872,0.905810402011963,36,3.8915755355265,53,0.0218186790635809,1,0.354659034584685,5,104,90,0,0,0.272565311822109,4,1,2,-0.611167372220631,-1.09994093915827,1.58120357000838,-0.922462793319689,-0.217090144001276,452.03
226.343791116141,30.4977932316874,32.3427748007125,11.2280704445442,11075.1807107595,1,0,0,0,0,0,0,0,0,1,0,1,1,0,12,0,0,120.360983464753,64.0784763307217,1.16562315018592,0,3.53920419642236,36,0.0815723154321313,0,0.226343791116141,8,88,14,0,0,0.131997433095239,8,1,0,-0.623595341207984,-0.959539313796982,2.6958800054769,-0.0786905717699655,1.10756597574361,309.95
586.563605177743,17.7231803847446,21.7162207364875,20.7509515577936,7986.63655683167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,0,101.326483705972,136.539540164037,1.14716825336556,12,2.56702302780468,49,0.14470802763477,0,0.586563605177743,9,102,14,0,0,0.291352964797989,8,1,3,0.888698699525999,-1.06345959085174,0.669632285962078,0.577374560206807,0.642981131744243,339.22
337.721364762666,22.3599408917255,33.6055063660185,15.9866481008626,12012.6413298811,0,1,0,0,1,1,0,0,0,0,0,0,1,0,14,0,0,73.3086262796992,90.8707215543081,0.725897375913298,36,4.53249404672533,50,0.0868448713934049,0,0.337721364762666,1,102,30,0,1,0.246995049272664,10,1,5,0.715133200207968,-0.155418981529569,0.529086314889599,0.428623932253831,-0.383099204039583,502.09
788.820252344251,17.5381793838212,19.9361053628169,14.7917645942218,5171.83683068688,1,0,0,0,0,1,0,0,0,0,1,0,1,0,13,0,0,175.380664435249,86.2563537481949,1.0905738675102,24,3.42426624731161,52,0.114501993618906,0,0.788820252344251,9,91,7,0,0,0.206465308740735,9,0,0,-1.31270070809292,-0.0863655695369972,1.04230372002676,-0.127556154847508,-1.07669768133741,529.51
413.710759477331,40.1677397775977,13.4567970815778,9.47553710775336,5121.80376671896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,103.468551902389,63.7875901922326,1.22425519196954,0,4.3502835475374,57,0.138543924577534,1,0.413710759477331,9,113,60,0,0,0.238481178833172,4,0,0,-0.901262954959095,-2.22125737341306,-1.17942051059779,-0.596235361805564,-0.138469863685392,265.7
631.129576680441,37.2361262405886,19.5951186377317,21.8883308978233,15970.7398999768,0,0,0,0,0,1,0,0,1,0,1,0,1,0,10,0,0,107.321470282818,126.197835338125,1.02783074039898,24,2.82474765088409,48,0.13987470000051,1,0.631129576680441,4,104,60,0,0,0.00902392433490604,11,0,3,-1.32598162119628,-1.05718594307655,-0.891518111777927,0.887087004567685,1.56287726639825,589.64
564.385053040789,19.6747286289489,20.6393686923923,12.6607193398222,5141.18866787401,0,0,1,0,0,0,1,0,0,0,1,0,1,0,9,0,0,50.4184631825276,83.5650061013843,1.09608877739115,12,3.78270840970799,43,0.109063323345035,0,0.564385053040789,2,94,90,0,0,0.172243750607595,4,1,1,-0.911775058871011,-0.428891814259345,-1.41705131342933,-0.305944249184578,0.0752559724943351,462.47
343.232211823925,35.5734600412276,7.52343121684762,14.4044204203357,3855.11956551941,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,0,0,137.924330395672,115.184004294954,0.692797926265523,12,3.43191557796672,44,0.0971339639043435,0,0.343232211823925,1,96,90,0,0,0.21590496331919,6,1,2,1.80632056715322,0.790587128112427,-1.41636327161767,-0.665468288370815,0.465850015379442,361.4
815.145503958395,27.4441857690048,18.6280163460297,14.8322036257967,7582.67845188817,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,56.0632471814263,99.5564422559919,0.989367604683756,12,3.83689423615579,50,0.0838290150742978,0,0.815145503958395,6,93,14,0,0,0.0188238361151889,5,0,2,0.611601867069821,0.282326429161259,0.800325966527431,-1.31860712420136,-0.28948322613933,388.53
628.579861143463,18.8660824285333,16.6511432573413,14.6580666907763,4604.71205899999,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,0,0,64.0023414699436,129.911176611284,1.08894753045177,12,3.93910681712441,47,0.0896534918108955,0,0.628579861143463,9,109,30,1,0,0.0306897319620475,10,1,3,0.333934099889845,-0.122256360410179,-0.0104011476526932,-1.94479467417486,0.00573895108976196,413.72
517.952129319921,34.211974396148,23.9302945442653,18.3339541004907,15010.05633478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,85.690823061719,61.9480934631319,0.987592184854936,24,3.25757001002785,63,0.0720894516725093,1,0.517952129319921,10,105,7,0,0,0.145555230695754,7,1,3,0.717599877374538,0.135783937933073,0.204567457226924,3.09646363619161,1.06935006920075,317.12
555.310149458293,26.7704968815363,15.7501725501518,20.4115430339611,8606.32188501099,0,0,1,0,1,0,0,0,0,0,1,1,0,0,17,0,0,163.992317164445,91.3429636829228,0.928949491474797,0,4.51196887122933,56,0.0996290475828573,0,0.555310149458293,5,105,7,0,1,0.150825410569087,4,1,1,-0.631019423266856,-0.119589435410041,-0.186665412746493,-0.595429009099554,0.599380873066177,422.01
635.857763211054,38.8017990119152,23.8577609418792,18.2197385294042,16866.4500492096,1,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0,0,84.8566251825565,80.2201339667753,0.768325829830047,0,3.50603106839117,61,0.0162225535511971,0,0.635857763211054,4,103,90,0,0,0.104406111384742,7,0,1,-0.846109982990648,-1.21026848319214,0.464933940628973,0.0826513378892912,1.45516606221275,387.69
517.966577315816,28.051363932241,24.2903283203946,6.17288317041097,4206.05962679447,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,121.612533862017,122.537984508604,1.02948794057337,24,4.49009514297359,61,0.127099278620444,1,0.517966577315816,5,113,90,0,0,0.246990455081686,10,0,6,2.46017431784981,-0.290732059006728,0.582890513754811,0.130837437710459,0.265974105885001,402.93
-98.6180166305869,41.8805498210378,17.7654063371288,0.543843550388578,404.633189525226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,60.1818549082524,116.286879460517,1.13322118659714,12,3.30235291039571,49,0.0509463799512014,1,-0.0986180166305869,10,87,60,0,1,0.0723223966313526,5,0,2,-0.0189379433012409,-0.133304775782421,0.912989133201187,0.565294278098948,1.62606220609349,157.41
556.976590706132,24.9023548823205,19.6519418823953,12.8098957333228,6268.90204561226,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,117.246467018474,83.3534192153108,0.97849581423608,12,3.70893109240569,65,0.0274639974627644,0,0.556976590706132,6,104,7,0,0,0.22043468055781,6,0,2,1.03409201667136,-0.681200120646295,-1.35422677936337,-2.04593216842581,1.24701489519854,458.63
426.553071451805,32.1954801087329,39.0521223356761,13.912389092195,17492.072235545,1,0,0,0,0,0,0,0,1,0,0,0,1,0,8,1,0,148.882910043154,134.972160025771,1.21613693303946,36,2.59739069908392,59,0.0598028262006119,0,0.426553071451805,7,83,60,1,0,0.0328899399144575,3,0,2,-0.537363935091696,0.940310996796546,2.66596040132253,-1.02019216015372,-1.24641933329825,507.81
537.046112973122,33.7029442136456,32.3842489068449,14.1056223440351,15395.5044104129,0,1,0,0,0,0,1,1,0,0,0,0,1,0,9,0,0,118.383918318938,111.437799518274,0.895233241954057,6,3.13816721027251,50,0.0440056368056685,1,0.537046112973122,5,107,30,0,0,0.253037700243294,7,1,0,0.0824595007530319,-0.172087605554856,0.334705792018242,0.41314104606763,-1.50332690207071,507.55
616.364745473101,32.7910839373061,32.4380959882318,6.64371183684357,7066.78558785399,0,0,0,1,0,1,0,0,0,1,0,0,0,0,9,0,0,98.4867340876951,79.0960903909773,0.987999451123081,36,3.97664809948765,45,0.0373094920814037,1,0.616364745473101,2,79,90,1,0,0.0350470326840878,6,0,1,1.09799964466586,-0.800046526230459,1.86047416817166,-0.337413725977272,-0.160406459967401,543.37
779.947365458536,32.0194243731332,20.4648898409113,10.9238445337303,7158.11122178297,0,1,0,1,0,1,1,0,1,1,0,0,1,0,18,0,0,135.927332092648,87.7535936639761,0.772678091709154,24,3.71027783781756,61,0.040316179683432,0,0.779947365458536,6,92,14,0,0,0.0688389278249815,6,0,0,-1.77126534613143,1.06474626121497,-1.05513554994015,-0.471371269150551,1.56689803046994,698.13
354.541588105107,29.8700345756866,13.2817686757827,4.08529218831621,1620.74526286307,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,0,81.7485390925097,111.981086706015,1.00628006671633,6,4.83795234875288,50,0.14014664540533,0,0.354541588105107,7,93,60,0,0,0.0207990730879828,6,1,3,-0.419027133327097,0.0257950253177191,-0.886872867882429,0.0856455085605876,-0.193629575679245,236.02
760.508526408829,29.0913499392251,24.5689875892439,30.8338933108929,22038.3715558473,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,85.3640464094584,117.812441771226,1.03846870975823,36,2.64033080020454,47,0.0511362694762647,1,0.760508526408829,3,88,30,0,0,0.058029326191172,7,0,1,0.173929255981011,0.10244457709555,0.575650213845219,0.681076185952722,-1.07504093983134,470.17
567.169623950415,43.6503136531884,20.5283822605044,18.2796496693095,16379.8516102585,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,0,0,69.0425475441117,69.7756980377725,0.977800014551432,0,2.52613582706545,45,0.139181524277665,0,0.567169623950415,10,119,14,0,0,0.297801033896394,4,0,2,0.263117678263152,1.25144635179404,0.340576667466117,1.63286426685746,0.919627046698424,277.76
707.701219739524,39.0813056888317,48.6772759434399,14.9630763664236,28465.3300504395,1,0,0,0,0,1,0,0,0,0,0,0,1,1,13,0,0,112.721553111728,84.2059441290965,0.848738033459523,12,3.52815170481335,44,0.0908652092190459,0,0.707701219739524,8,108,60,0,0,0.0587999057024717,9,0,0,0.584710659969732,0.356860311684035,0.17878685304106,-1.03088822246967,-0.954922635613714,498.61
